image_path,label,calories,proteins,fat,carbohydrate
images/https://lzd-img-global.slatic.net/g/ff/kf/S1463a138f13a4911a9d6d535825ddb61O.jpg_720x720q80.jpg,Bonggol Pisang,43.0,2.6,0.0,11.6
images/https://www.pertanianku.com/wp-content/uploads/2021/04/Keripik-Bonggol-Pisang-Berhasil-Tembus-Pasar-Ekspor.jpg,Bonggol Pisang kering,245.0,3.4,0.0,66.2
images/https://cf.shopee.co.id/file/a7769b06122c01b56b932750fdbbd06d,Bongkrek (tempe bungkil),119.0,4.4,3.5,18.3
images/https://assets-a1.kompasiana.com/items/album/2021/01/23/img-20201215-wa0054fix-600b9bfdd541df5c9d4c6c52.jpg,Boros Kunci,23.0,1.0,0.8,7.2
images/https://nilaigizi.com/assets/images/produk/produk_1537342919.png,Boros Laja (lengkuas),22.0,1.0,0.3,4.7
images/https://sweetrip.id/wp-content/uploads/2022/05/botok-lamtoro.jpg,Botok lamtoro,186.0,11.7,9.7,13.0
images/https://upload.wikimedia.org/wikipedia/commons/c/c4/Brem_Madiun.JPG,Brem,249.0,3.4,0.4,58.0
images/https://cdn.idntimes.com/content-images/community/2020/07/lg-k15522919710053-2-25e6aa2e5c1611522cabcd2dad7de10f.jpg,Brondong ,400.0,4.0,0.7,95.3
images/https://asset.kompas.com/crops/GCuybR2DVru6BFg_rszv6WI4n_g=/0x0:1000x667/780x390/data/photo/2020/11/02/5f9f84e0407e9.jpg,Brongkos,141.0,15.3,3.3,12.6
images/https://docplayer.info/docs-images/102/153072846/images/35-4.jpg,Buah Atung,23.0,0.8,0.2,5.2
images/https://bibitbunga.com/wp-content/uploads/2016/09/tanaman-labu-madu-butternut-squash.jpg,Buah kelenting segar,110.0,1.4,2.1,21.4
images/https://statik.tempo.co/data/2020/09/18/id_967992/967992_720.jpg,Buah kelor,38.0,1.5,0.2,7.5
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/25/8a8932b4-ab82-4346-835e-07171fc1afec.jpg,Buah kom segar,264.0,4.0,1.1,59.6
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/07/07/1195681/content_images/670x335/20200707152852-1-ilsutrasi-buah-mentega-atau-bisbul-002-nurul-diva-kautsar.jpg,Buah Mentega (bisbul),39.0,0.7,0.2,9.7
images/https://suaramandiri.co/wp-content/uploads/2023/03/Buah-Merah-Papua.jpg,Buah merah,87.0,2.6,2.7,13.1
images/https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//85/MTA-51432240/no-brand_buah-naga-merah-segar-fresh-1-pcs_full01.jpg,Buah Naga Merah segar,71.0,1.7,3.1,9.1
images/https://cf.shopee.co.id/file/957f1f3ed49275a0fe2f2d9ac37524e4,Buah Naga Putih segar,56.0,0.8,1.0,10.9
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1648442001/attached_image/manfaat-buah-markisa-yang-perlu-anda-ketahui.jpg,Buah negri segar,55.0,1.2,0.1,12.2
images/https://www.pantau.com/wp-content/uploads/2022/04/191111044328-buah-nona-buah-langka-yang-memiliki-segundang-manfaat-bagi-kesehatan.jpg,Buah Nona,101.0,1.7,0.6,25.2
images/https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/4/12/ad4d114e-599c-444e-9c1f-afa012cc8316.jpg,Buah rotan segar,78.0,0.6,0.3,18.2
images/https://manfaat.co.id/wp-content/uploads/2017/08/Screenshot_2.png,Buah rukam segar,113.0,0.8,0.3,26.8
images/https://cdn.shopify.com/s/files/1/0622/5965/9011/products/1_a8cfaab8-ecf5-41e0-a3fa-afc050a13393_1445x.jpg?v=1657438074,Buah ruruhi segar,29.0,2.1,0.7,3.6
images/https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Buah tuppa segar,67.0,0.4,0.2,15.9
images/https://cf.shopee.co.id/file/e818d175e0423862b94c46e45e1ce055,Buaya daging dendeng mentah,365.0,49.6,4.8,30.8
images/https://awsimages.detik.net.id/community/media/visual/2021/12/13/resep-bubur-ayam-cincang_43.jpeg?w=1200,Bubur ,60.0,1.0,60.0,13.0
images/https://img-global.cpcdn.com/recipes/541f0543f5b40b2a/680x482cq70/bubur-sagu-foto-resep-utama.jpg,Bubur sagu,167.0,0.2,4.0,33.0
images/https://asset.kompas.com/crops/8IPl4RcIfLh3fkwXhKHPuPHqoz8=/81x22:892x563/750x500/data/photo/2020/05/13/5ebbdec618a37.jpg,Bubur tinotuan (Manado),156.0,2.3,0.2,15.6
images/https://asset.kompas.com/crops/MGdiKvcc-R0j5purun8FmiLeX_U=/0x0:0x0/750x500/data/photo/2020/12/23/5fe2c9413a6ce.jpg,Bulgogi masakan,72.0,11.4,4.9,1.4
images/https://chanelmuslim.com/wp-content/uploads/2016/04/jaje-bulung.jpg,Bulung Jajan,212.0,16.9,0.2,47.6
images/https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Bulung.jpg/1200px-Bulung.jpg,Bulung Sangu,237.0,14.7,0.2,56.0
images/https://medicillin.com/admin/upload/images/information/584770af1e043.png,Buncis,35.0,2.4,0.2,7.7
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/sasefoto/original/35264_asem-asem-buncis.JPG,Buncis asam,60.0,5.1,0.5,8.5
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/15080206/selain-enak-ini-manfaat-buncis-rebus-yang-baik-untuk-kesehatan-halodoc.jpg,Buncis rebus,30.0,2.2,0.2,6.4
images/https://images.tokopedia.net/img/cache/500-square/product-1/2017/11/18/6350250/6350250_3b502bca-8413-4817-8625-302d3e4a21c0_626_381.jpg,Bunga pepaya segar,45.0,2.6,0.3,8.1
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/19/7e20d10e-a941-42aa-830a-bfa672dc2a81.jpg,Bunga turi segar,42.0,2.0,1.1,6.1
images/https://www.pertanianku.com/wp-content/uploads/2021/04/Manfaat-Biji-Karet-Selain-Jadi-Benih.jpg,Bungkil Biji Karet,333.0,29.3,3.3,50.0
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/10/20/34e1ca8b-cb9d-46ae-8088-0c9ea431f9f6.jpg,Bungkil Kacang Tanah,336.0,37.4,13.0,30.5
images/https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/1/29/4e91f29e-92d7-4178-a7d2-774f994714e1.jpg,Bungkil Kelapa,368.0,23.0,15.0,40.0
images/https://asset.kompas.com/crops/vCayyRtg4fGtL3Y9EnpXrWr_TIw=/3x0:700x465/750x500/data/photo/2021/02/08/6020e623372b3.jpg,Buntil ,106.0,4.4,6.3,7.9
images/https://i0.wp.com/borobudurnews.com/wp-content/uploads/2021/05/buntil-daun-talas-khas-Magelang.jpg?fit=979%2C579&ssl=1,Buntil daun talas,141.0,4.4,10.2,8.0
images/https://www.masakapahariini.com/wp-content/uploads/2022/06/resep-buras.jpg,Buras ,125.7,3.3,1.9,23.9
images/https://premiumnest-5c4c.kxcdn.com/wp-content/uploads/2016/07/SS_white_900x600-4.jpg,Burung sarang segar,281.0,37.5,0.3,32.1
images/https://id-test-11.slatic.net/p/26cd07379e953e1da920c5c6d5b4bf00.jpg,Cabai gembor merah segar,38.0,1.6,0.8,6.3
images/https://nilaigizi.com/assets/images/produk/produk_1537342967.jpg,Cabai hijau segar,26.0,0.7,0.3,5.2
images/https://images.tokopedia.net/img/cache/700/product-1/2020/1/7/44364556/44364556_3ec62498-a7f5-4370-9a73-06ca62573e39_1024_1024,Cabai merah kering,367.0,15.9,6.2,61.8
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2019/03/09/2750049933.jpg,Cabai merah segar,36.0,1.0,0.3,7.3
images/https://asset.kompas.com/crops/0bQZazreqC3rXuoZOPv1FDQWLl4=/0x0:1000x667/750x500/data/photo/2020/03/26/5e7cbe05c9d12.jpg,Cabai rawit segar,120.0,4.7,2.4,19.9
images/https://images.tokopedia.net/img/cache/700/product-1/2020/4/5/5400804/5400804_d23967b7-039f-4904-97d8-6a303aae6628_1051_1051.jpg,Caisin segar,20.0,1.7,0.4,3.4
images/https://indonesiakaya.com/wp-content/uploads/2020/10/Ikan_Asar_yang_sudah_matang_dan_siap_untuk_disajikan_atau_diolah_lagi_.jpg,Cakalang asar (asap papua),155.0,20.1,3.8,10.2
images/https://resepkoki.id/wp-content/uploads/2016/12/Resep-Bolu-Tape.jpg,Cake tape,323.0,4.9,11.5,50.1
images/https://1.bp.blogspot.com/-Zmr_06Y7tCo/Xgw2ac9m9JI/AAAAAAAAEwg/qTFriUUdEGUpqOfGkkxvlY5STGOXhlUiQCLcBGAsYHQ/s1600/Camme%2BTuttu.png,Cammetutu,102.0,3.2,6.0,8.7
images/https://nilaigizi.com/assets/images/produk/produk_1565757095.jpg,Cantel mentah,366.0,11.0,3.3,73.0
images/https://awsimages.detik.net.id/community/media/visual/2021/12/25/resep-capcay-kuah-kental.jpeg?w=1200,Cap cai sayur,97.0,5.8,6.3,4.2
images/https://i0.wp.com/ygi.or.id/wp-content/uploads/2021/10/Manfaat-pepaya-www.ygi_.or_.id_.jpg?resize=678%2C381&ssl=1,Carica papaya segar,24.0,1.9,0.2,3.7
images/https://img-global.cpcdn.com/recipes/28197e7ad5840e48/680x482cq70/cassava-cheese-stick-with-veggies-foto-resep-utama.jpg,Cassavastick,460.0,0.8,18.7,17.2
images/https://images.genpi.co/uploads/kalbar/arsip/normal/2022/07/15/buah-cempedak-foto-istockphotocom-n3j5.jpg,Cempedak,116.0,3.0,0.4,28.6
images/https://nilaigizi.com/assets/images/produk/produk_1537345513.jpg,Cengkeh kering,330.0,5.2,8.9,57.4
images/https://img.freepik.com/free-photo/heap-millet-seeds-dark-background_1150-38166.jpg?w=1060&t=st=1683885686~exp=1683886286~hmac=d9a1010ca20cfd33db12bc7a1c50098ab7bba4f439fd6de5ee690bc62d2f9230,Centel,332.0,11.0,3.3,73.0
images/https://cf.shopee.co.id/file/ee6c6b19853ec0734ceff90d980e685c,Ceriping getuk singkong,462.0,1.2,20.7,67.7
images/https://img-global.cpcdn.com/recipes/ff7dc38da72458fa/680x482cq70/ayam-teriyaki-ala-hokben-foto-resep-utama.jpg,Chicken teriyaki masakan,168.0,13.0,9.6,7.5
images/https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Chikiniku masakan,143.0,9.8,1.4,22.8
images/https://static.sehatq.com/content/review/image/1622196432.jpeg,Coklat bubuk,311.0,8.0,4.0,48.9
images/https://www.mampu.or.id/wp-content/uploads/2022/10/6007a9065cace.jpeg,Coklat Manis batang,472.0,2.0,29.8,62.7
images/https://nilaigizi.com/assets/images/produk/produk_1535873875.jpg,Coklat Pahit batang,504.0,5.5,52.9,29.2
images/https://www.nyonyor.com/wp-content/uploads/2018/11/Harga-Coklat-Batangan-Terbaru-540x350.jpg,Coklat Susu batang,381.0,9.0,35.0,53.6
images/https://assets.suaramerdeka.com/crop/7x38:699x495/750x500/webp/photo/2021/11/01/2899515089.jpg,Combro ,210.0,1.6,6.6,35.8
images/https://www.jessicagavin.com/wp-content/uploads/2023/03/corned-beef-hash-15-1200.jpg,Corned Beef,241.0,16.0,25.0,0.0
images/https://eljohnnews.com/wp-content/uploads/2018/08/Wisata-Kuliner-Coto-Makassar.png,Coto mangkasara kuda masakan,96.0,6.8,5.9,3.8
images/https://asset.kompas.com/crops/ljY1r3f3HJaNEuLip3iARQOaK-E=/0x1226:3000x3226/750x500/data/photo/2021/06/11/60c2acf88c6f0.jpg,Coto mangkasara sapi masakan,84.0,6.0,6.0,1.4
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/14/a5d8db60-6ecb-4ddc-9375-7d0e6c35ad79.jpg,Cue Selar Kuning,145.0,27.0,2.3,0.0
images/https://images.bisnis.com/posts/2021/02/01/1350454/cuka.jpg,Cuka,12.0,0.1,0.1,5.0
images/https://i0.wp.com/resepmasakandapurarie.com/wp-content/uploads/2014/09/Resep-Cumi-Goreng-Tepung-Crispy-.jpg,Cumi-cumi goreng,265.0,40.6,10.1,0.0
images/https://www.malang-guidance.com/wp-content/uploads/2018/02/Supplier-Cumi-Segar-Malang.jpg,Cumi-cumi segar,75.0,16.1,0.7,0.1
images/https://media.istockphoto.com/id/1138359907/id/foto/daging-escalope-potongan-daging-mentah.jpg?s=612x612&w=0&k=20&c=z5mFkMyiVftjcWw5Ll8ghKdWcK0k6byDA6azNQXr7R8=,Daging Anak Sapi,190.0,19.1,12.0,0.0
images/https://asset.kompas.com/crops/hysnw0J-U1aA8CzBNW5j_uEC3s8=/0x476:1080x1196/750x500/data/photo/2022/03/22/6239bc36b14f4.jpg,Daging Asap,191.0,32.0,6.0,0.0
images/https://assets.pikiran-rakyat.com/crop/0x53:1280x855/x/photo/2020/05/11/151297858.jpg,Daging Babi Gemuk,457.0,11.6,45.0,0.0
images/https://png.pngtree.com/thumb_back/fw800/background/20220318/pngtree-photo-of-fresh-pork-and-lean-meat-image_1019860.jpg,Daging Babi Kurus,376.0,14.1,35.0,0.0
images/https://news.unair.ac.id/wp-content/uploads/2020/10/Daging-Domba.jpg,Daging Domba,206.0,17.1,14.8,0.0
images/https://imgx.parapuan.co/crop/0x0:0x0/x/photo/2021/07/20/istock-538918713jpg-20210720042557.jpg,Daging Kambing,154.0,16.6,9.2,0.0
images/https://awsimages.detik.net.id/community/media/visual/2016/07/15/209987a0-2b65-461e-aec5-e7432a4012f2_169.jpg?w=700&q=90,Daging Kerbau,84.0,18.7,0.5,0.0
images/https://awsimages.detik.net.id/community/media/visual/2021/07/29/fakta-daging-kuda-2.jpeg?w=724,Daging Kuda,118.0,18.1,4.1,0.9
images/https://asset.kompas.com/crops/loXNzgMXFEX_3avDpy_53_3rXsU=/1x0:1000x666/750x500/data/photo/2021/07/14/60ee601a87545.jpg,Daging Sapi,207.0,18.8,14.0,0.0
images/https://assets-a1.kompasiana.com/items/album/2021/11/23/bangun-bangun-bks-619c4900c26b7758a7749f33.jpg,Daun bangun-bangun segar,27.0,1.3,0.6,4.0
images/https://asset.kompas.com/crops/u8jpueVME4sJk32KP-0Rnjg9o1I=/479x0:1500x681/750x500/data/photo/2022/05/07/6275586c1ce7d.jpg,Daun Bawang,29.0,1.8,0.7,5.2
images/https://media.istockphoto.com/id/597675376/id/foto/daun-bawang-merah-segar.jpg?s=1024x1024&w=is&k=20&c=vjx8lvI9LQGkXe24K8FT_GTriW-k3B1azWaSWpAiQwY=,Daun bawang  merah segar,41.0,2.0,0.3,7.8
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/26/eb897228-88e3-49ce-8fad-40ba10721e37.jpg,Daun bebuas segar,41.0,2.7,1.0,7.3
images/https://lzd-img-global.slatic.net/g/p/92f6ecf8d15adbd5af6f3045c6bf6bbb.jpg_720x720q80.jpg,Daun belem segar,50.0,4.4,1.4,7.8
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1616413651/attached_image/5-manfaat-daun-beluntas-untuk-kesehatan.jpg,Daun Beluntas,42.0,1.8,0.5,9.4
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/09/04/1216320/content_images/670x335/20200904010226-2-ilustrasi-cincau-perdu-premna-oblongifolia-001-tantri-setyorini.jpg,Daun Cincau,122.0,6.0,1.0,26.0
images/https://www.socfindoconservation.co.id/asset/plant/701-1-pterospermum-javanicum.jpg,Daun Gandaria,60.0,3.1,0.3,14.0
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/10/13/1231070/content_images/670x335/20201013233812-2-ilustrasi-daun-gedi-001-tantri-setyorini.jpg,Daun gedi besar segar,58.0,2.9,0.7,10.0
images/https://images.tokopedia.net/img/cache/700/product-1/2018/1/9/12396679/12396679_0dc228fb-e120-4f24-9d2e-da5123ba2f53_500_443.jpg,Daun gelang segar,30.0,1.3,0.7,5.8
images/https://www.satuharapan.com/uploads/pics/news_77177_1515750542.jpg,Daun gunda bali segar,50.0,4.6,0.9,7.0
images/https://www.satuharapan.com/uploads/pics/news_77177_1515750542.jpgg,Daun gunda serang segar,62.0,4.2,0.9,9.2
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/12/d3d20ad6-e9fc-4656-9ad4-6ce95d19d6a4.jpg,Daun Jambu Mete muda,73.0,4.6,0.5,16.2
images/https://lzd-img-global.slatic.net/g/ff/kf/S414251a362064f0283c21a801e20329ci.jpg_720x720q80.jpg,Daun jampang segar,34.0,3.8,0.5,5.3
images/https://thumb.antvklik.com/images/thumbs/2022/11/28/638495d5b1931-daun-singkong_antvklik_1265_711.jpg,Daun jawaw seluang segar,93.0,5.0,1.3,15.3
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/12/28/698aba7a-5d6b-4adc-be53-9088d5c02d4c.jpg,Daun jonghe segar,27.0,2.1,0.7,4.4
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/06/30/1193302/540x270/6-manfaat-daun-kacang-panjang-untuk-kesehatan-melancarkan-asi-hingga-cegah-anemia.jpg,Daun kacang ma segar,36.0,2.9,0.6,6.8
images/https://assets-a2.kompasiana.com/items/album/2015/06/11/143403317310358818361.JPG?t=o&v=500,Daun Kacang Panjang,34.0,4.1,0.4,5.8
images/https://img-global.cpcdn.com/recipes/4ec6b371c573cabe/680x482cq70/sayur-bobor-lembayung-daun-kacang-panjang-foto-resep-utama.jpg,Daun Kacang Panjang kukus,40.0,3.7,0.3,8.0
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/4/5c0dd4cf-a160-41ef-8b53-d6fe2c574194.jpg,Daun kacang panjang segar,30.0,3.1,0.3,5.8
images/https://s1.bukalapak.com/img/63611371791/large/data.jpeg,Daun kasbi/singkong karet segar,92.0,4.0,3.6,10.9
images/https://sikia.unair.ac.id/wp-content/uploads/2022/04/daunkatuk.png,Daun Katuk,59.0,4.8,1.0,11.0
images/https://img-global.cpcdn.com/recipes/68161cf2088797fc/680x482cq70/rebus-daun-katuk-foto-resep-utama.jpg,Daun katuk rebus,53.0,5.3,0.9,9.1
images/https://images.tokopedia.net/img/cache/500-square/product-1/2018/11/8/1626651/1626651_18da08cc-9923-436e-9efe-69934ac75af0_700_393.jpg,Daun katuk segar,59.0,6.4,1.0,9.9
images/https://1.bp.blogspot.com/-moRYlTt2bEM/X9bjZhiWvSI/AAAAAAAAD_c/nVwXkhZK_00JrQf6hOIrTdhb3J_Ci30cQCLcBGAsYHQ/s1055/Psophocarpus%2Btetragonolobus%2BKecipir%2B19.jpg,Daun Kecipir,47.0,5.0,0.5,8.5
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/3/24b383ed-0957-44ff-a84e-63251c4d77ed.jpg,Daun Kedondong,59.0,2.8,0.3,13.4
images/https://diskes.badungkab.go.id/storage/diskes/image/WhatsApp%20Image%202023-01-30%20at%2013.55.59.jpeg,Daun Kelor,82.0,6.7,1.7,14.3
images/https://img-global.cpcdn.com/recipes/ed600b784cb28839/680x482cq70/daun-kelor-rebus-foto-resep-utama.jpg,Daun Kelor rebus,61.0,6.1,0.9,10.0
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/01025747/ini-4-manfaat-daun-kemangi-yang-jarang-diketahui-halodoc.jpg,Daun Kemangi,46.0,4.0,0.5,8.9
images/https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/12/18/1000776031.jpg,Daun kenikir segar,45.0,3.7,0.5,6.6
images/https://id-test-11.slatic.net/p/764fec8a7c2b4aab6a2355fc945e85c7.png,Daun kesum segar,48.0,4.5,0.8,9.1
images/https://asset.kompas.com/crops/MsuwGORqaxVW-qpj97DoEK4RTLs=/293x0:1145x568/780x390/data/photo/2021/09/27/61517629bbd33.jpg,Daun kol sawi segar,22.0,2.1,0.5,3.6
images/https://tanamankoropedang.files.wordpress.com/2011/10/bunga-koro-pedang41.jpg,Daun Koro,23.0,3.0,0.3,3.7
images/https://nilaigizi.com/assets/images/produk/produk_1599051215.jpg,Daun kubis segar,51.0,2.5,1.1,8.0
images/https://blog.kuranesia.com/wp-content/uploads/2020/12/siomak-makanan-kura-kura-1024x768.jpg,Daun Kumak,14.0,1.3,0.3,2.3
images/https://aksikata.com/wp-content/uploads/2019/05/daun-labu-siam.jpg,Daun Labu Siam,60.0,4.0,0.4,4.7
images/https://www.parenting.co.id/img/images/B1.jpg,Daun Labu Waluh,30.0,3.6,0.6,4.5
images/https://images.tokopedia.net/img/cache/700/product-1/2019/8/18/2557427/2557427_56747d87-c701-4023-80e8-2afe684f3653_480_480.jpg,Daun lamtoro segar,87.0,8.3,1.8,14.4
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/25/83b72d5f-d787-44e2-8948-a39c39825c37.jpg,Daun leilem segar,76.0,2.8,0.2,15.8
images/https://www.bengkuluinteraktif.com/sites/default/files/articles/Pucuk%20Lumai.jpg,Daun Leunca,45.0,4.7,0.5,8.1
images/https://cms.sehatq.com/public/img/article_img/9-manfaat-daun-lobak-yang-tidak-diduga-duga-1606467271.jpg,Daun Lobak,30.0,2.3,0.4,5.8
images/https://akcdn.detik.net.id/visual/2015/02/24/8175622a-42e8-494b-a380-e9a910f492bc_169.jpg?w=650,Daun Lompong Tales,40.0,3.0,0.8,7.4
images/https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/08/daun-mangkokan-sajian-sedap.jpg?fit=960%2C631&ssl=1,Daun Mangkokan,54.0,3.7,0.3,11.8
images/https://i.ytimg.com/vi/lPwmWQFW8nU/maxresdefault.jpg,Daun matel ambon segar,71.0,6.8,1.6,11.5
images/https://goleksayur.com/data/images/product/IMG10160.jpg,Daun Melinjo,99.0,5.0,1.3,21.3
images/https://img-global.cpcdn.com/recipes/49833231f339c1b4/680x482cq70/pilas-pindang-daun-mengkudu-foto-resep-utama.jpg,Daun Mengkudu Kukus,63.0,3.8,1.5,11.5
images/https://ngkiong.com/wp-content/uploads/2020/12/senggani-1-e1609032934136.jpg,Daun ndusuk segar,166.0,1.7,0.5,38.8
images/https://arafuru.com/wp-content/uploads/2014/08/menanam-gambas-agar-tumbuh-subur.jpg,Daun Oyong,22.0,1.0,0.1,5.3
images/https://cdn.antaranews.com/cache/730x487/2018/07/daun-oyong.jpg,Daun oyong segar,22.0,1.0,0.1,5.3
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/11085513/Jarang-Diketahui-Ini-X-Manfaat-Sayur-Pakis-bagi-Kesehatan.jpg,Daun Pakis,35.0,4.0,0.3,6.4
images/https://id-live-01.slatic.net/p/e5fc6e2239f19bbaad5350801bd5ec35.jpg,Daun pakis longgiho segar,54.0,2.2,3.6,3.1
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/4/fc5f220f-8450-4e87-b3a6-6f9d1704ba02.jpg,Daun pakis segar,39.0,4.5,0.4,6.9
images/https://id-test-11.slatic.net/p/9448936aa018ceea1ad7c824279ab700.jpg,Daun pakis wambateu segar,53.0,3.4,1.2,7.2
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/4/fc5f220f-8450-4e87-b3a6-6f9d1704ba02.jpgg,Daun paku segar,29.0,3.4,0.1,6.5
images/https://img-cdn.medkomtek.com/rXX054UODp71SG3R3ZbIyuVlswY=/0x0/smart/filters:quality(75):strip_icc():format(webp)/article/cWS8XiCC8wtp6UT-piKna/original/057796300_1575283178-Daun-Pangi-Obati-HIV-AIDS-Mitos-atau-Fakta-by-basabali.jpg,Daun pangisegar,104.0,3.9,0.6,17.9
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/11/14/84ab160b-18bb-4c17-815c-b86869bcd9a2.jpg,Daun pare segar,49.0,2.7,1.0,8.4
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/14/4beb22b7-d9e8-4689-9bb1-4446366b1b07.jpg,Daun pepaya segar,87.0,8.0,2.0,11.9
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/20/4d5b4825-c15e-4361-a51f-9918e6fb5835.png,Daun Pete Cina,128.0,12.0,6.5,12.4
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/11/09/1240320/content_images/670x335/20201109100132-1-daun-pohpohan-001-nurul-diva-kautsar.jpg,Daun Poh-pohan,37.0,2.5,0.8,6.9
images/https://nilaigizi.com/assets/images/produk/produk_1537345863.jpg,Daun salam  bubuk,301.0,14.2,10.9,49.0
images/https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/20908_darimanakah-biji-selasih-berasal.jpg,Daun selasih segar,62.0,4.0,0.5,10.5
images/https://d39wptbp5at4nd.cloudfront.net/media/21696_original_Daun-Semanggi-768x576.jpg,Daun Semanggi,45.0,4.4,8.0,0.5
images/https://images.tokopedia.net/img/cache/700/product-1/2016/6/6/7951466/7951466_2919c0d2-eeb8-404a-b52c-01d0a2a68662.jpg,Daun semanggi segar,45.0,4.4,0.5,8.5
images/https://www.socfindoconservation.co.id/asset/plant/537-3-dillenia-suffruticosa-griff-ex-hook.jpg,Daun simpur segar,53.0,3.2,2.5,7.6
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2020/7/8/a50ed9f6-7f6b-4a75-abd2-0d8b7aeb2f03.jpg,Daun singkil segar,68.0,2.0,1.0,15.2
images/https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/k6oXuilGJwEixYI9s0ubT/original/043951600_1631871725-Berbagai_Manfaat_Daun_Singkong_untuk_Kesehatan_Anda.jpg,Daun Singkong,73.0,6.8,1.2,13.0
images/https://images.tokopedia.net/img/cache/700/product-1/2019/8/23/314662615/314662615_6e886ccb-20d5-4a20-9d8b-0a5b4f874482_494_494.jpg,Daun singkong ambon segar,144.0,12.7,1.2,25.2
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/12/3cf5787e-7ef3-4d2e-ac6b-28f9f8e2c872.jpg,Daun singkong ampenan segar,50.0,6.2,1.1,7.1
images/https://ds393qgzrxwzn.cloudfront.net/resize/m500x500/cat1/img/images/0/xmCLZX6vfY.jpg,Daun singkong kopang segar,74.0,6.3,0.7,10.7
images/https://asset.kompas.com/crops/mxv9DRtBdiPbq6Lb9lPvPEn4Mtk=/0x0:1000x667/750x500/data/photo/2020/10/21/5f8f3ec62aee7.jpg,Daun Singkong lodeh,55.0,4.0,0.5,8.5
images/https://img-global.cpcdn.com/recipes/0aba29b97a7b109f/680x482cq70/daun-singkong-rebus-ala-rm-padang-foto-resep-utama.jpg,Daun Singkong rebus,31.0,3.7,0.6,4.8
